,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
106,ብልጽግና,ብልግና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,በምእራብ,ኦሮሚያ,በሚገኙ,በሁለቱ,የወለጋ,ዞኖች,ምስራቅ,ወለጋና,ሆሮ,ጉዱሩ,ወለጋ,ዞኖች,የኢንተርኔት,የስልክ,አገልግሎት,መቋረጡን,የአካባቢው,ነዋሪዎች,ተናገሩ,,,,,,,,,,,,,,,,,
108,ጥር,በኮሮና,ቫይረስ,ተጠርጥሮ,ለተጨማሪ,የላብራቶሪ,ምርመራ,ደቡብ,አፍሪካ,ተልኮ,የነበረው,ዜጎች,ናሙና,ከቫይረሱ,ነጻ,የጤና,ሚኒስቴር,ሚንስትር,ዲኤታ,ተናገሩ,ኮሮናቫይረስ,,,,,,,,,,,,,,,
109,ሽሮ,ፍትፍት,ለሚያስፈልገው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,አቡነመርቆሪዎስ,አመት,ለመጀመሪያ,ጊዜ,ተናገሩ,ለሃያ,አመታት,አንዳችም,ቃል,ከአፋቸው,ሳይወጣ,የቆዩት,አቡነ,መርቆሪዎስ,የገናን,በአል,ምክንያት,በማድረግ,ለመጀመሪያ,"ጊዜ""",እግዚያብሄርይባርካችሁ,"""የሚል",ቃል,ተናግረዋል,,,,,,,,,,,,
111,እንዲህም,ማለት,ይቻላል,ጔደኛየ,አብርሃም,ቢያይህ,"""",አንተን,ተጨቁነህ,ያልነበርከውን,ጨቌኘህ,ለካስ,ጭቁን,"ነበርኩ""",ብለህ,እንድታስብ,ያደረገህ,ያብራራልህ,,,,,,,,,,,,,,,,,,
112,ምርጫ,የጊዜ,ሰሌዳን,አስመልክቶ,በቦርዱ,ሰብሳቢ,ወሪት,ብርትኳን,ሚዴቅሳ,የቀረበ,ገለጻ,የምርጫ,ቀኑን,የተወሰነው,ህገመንግስቱን,ባደረገ,መልኩ,ህገመንግስታችን,ንኡስ,እንዳስቀመጠው,,,,,,,,,,,,,,,,
113,ሰዎች,ስስ,ብልት,እየመረጡ,የህዝቡን,ትኩረት,ለመሳብ,የሚያደረጉት,መንግስት,ትኩረት,ሰጥቶ,አደብ,ማስገባት,ካልቻለ,አሳሳቢ,,,,,,,,,,,,,,,,,,,,,
114,ሁሉንም,ሰበብ,እናደርጋለን,ጎረቤቶች,ምንም,ውድ,ሆነን,ለመሸጥ,ርካሽ,ለመግዛት,እንፈልጋለን,ሳን,ፍራንሲስኮ,ዴ,ሽያጭ,,,,,,,,,,,,,,,,,,,,,
115,ኣይይይ,መሬት,ኣለ,ይላሉ,ኣማራ,ኣዲስኣበባ,መንግስት,ከኣስመራ,ትእዛዝ,እንደሚቀበል,እስቲ,ንገሩት,ሰውየ,ለክፋት,እማ,ሻእብያ,ክናንተ,ይብሳል,በአንቀጽ,ሃገራት,የሚሰጥክ,ኣርፈህ,ተቀመጥ,,,,,,,,,,,,,
116,አጭበርብሮም,ማሸነፍ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,ሲጀመር,ሌሎችሁን,ሲሰድቡ,እይነት,ማስተካከያ,እናደርጋለን,አላሉም,ግን,እሺ,ሶ,ህውሀት,ብሄራዊ,ፓርቲ,ካላቋቋሙ,በዘር,ፖለቲካ,ይቀጥላሉ,ማለት,,,,,,,,,,,,,,,,,,
118,"""","ሰዎች""",ኢንሻላህ,ኢራን,አሜሪካን,እንደምታሸንፍ,አስረግጠው,ሲበጠረቁ,እያዬሁ,ሀይማኖትና,ጎሰኝነትኮ,ሃቅን,ለመድፈን,ተወዳዳሪ,የላቸውም,,,,,,,,,,,,,,,,,,,,,
119,አየህ,ችግሩ,እንዳንተ,አይነቶቹ,ግለሰብ,አምላኪዎች,ሎጂክ,ስለማይገባችሁ,ሰዎችን,በሃሳብ,ከሞሞገት,ፍረጃ,ይቀድማችኋል,,,,,,,,,,,,,,,,,,,,,,,
120,ደግ,አደረገችህ,ብለህ,አፍህን,ከፍተህ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,ቀኑን,እገዛለሁ,በማንኛውም,ደቂቃ,ደም,ተፍስሶ,የተወሰደው,ደም,የአትክልቶችዎን,አፈር,ያፈሳል,ቤትዎን,ያጥለቀልቀዋል,የተቃወሙትን,የንጹሃን,አማኞች,ደም,ይነቃሉ,ሞት,ይመጣል,ግን,ሌላኛው,ህይወት,አያልፉም,,,,,,,,,,,,
122,አትሌት,ሀይሌ,ጠቃሚ,ነገሮችን,በሃገራችን,እየሰራ,ሊደነቅ,እስቲ,እኔና,ሀይሌ,ሜትር,እንሩጥና,ካሸነፍኩ,መኪና,ለኔ,ጀባ,ይበሉኝ,,,,,,,,,,,,,,,,,,,
123,የብልጽግና,ፓርቲ,የአዲስ,አበባ,የንግድ,ማህበረሰብ,ውይይት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,መንግስት,ዲሞክራሲ,ሲቀደድልህ,አትስማው,የሚያደርገውን,በደንብ,ተከታተል,አላማው,ይገለጥልሃል,የሃሳብ,ነጻነትን,የሚከለክል,መንግስት,ብልጽግና,ቢያወራህ,"""ጽ""ን",ከመሀል,እያወጣህ,ስማው,ትክክለኛ,ማንነቱ,,,,,,,,,,,,,,,
125,ኢ,ዜ,ማ,ደስይለኝ,ሀሳባቹህ,እንድ,ዜጋ,ቢሆንልን,ይሄ,የዘር,ፓለቲካ,ጠፍቶ,ለምለሚትዋ,ኢትዩጽያ,ብንእይ,ጥሩ,ናቅፋ,ሰሀል,የኤርትራ,በረሀ,ለኢትዪጽያችን,የወደቅ,ስላም,ለኢትዪጵያ,,,,,,,,,,,,
126,ዷ,ባዮሎጂካል,ሴትናት,አንዷ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,ፈጣሪ,ሬጌ,ሙዚቃ,ሆን,የቀጣን,እኮ,እዮብ,መኮንንን,ወደራሱ,የወሰደብን,ቀን,,,,,,,,,,,,,,,,,,,,,,,,,
128,የሚስደስት,በእውነት,ቡዙዎች,መነጽራቸውን,ብያስተካክሉ,መልካም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"""ካቀድነው",ታጋች,ያስፈታን,ከእቅዳችን,ጋ,ይሰናሰል,አንዳንዶቹን,መልሰን,ለአጋቾቹ,"ሰጥተናል""",ንጉሱ,ጥላሁን,•••,,,,,,,,,,,,,,,,,,,,,,,
130,ጉዳዩ,አገር,ሰላም,የተቀመጠን,ለበቀል,የርስበርስ,ጦርነት,የሚቀሰቅስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,ያየሰው,ሺመልስ,የደረሰው,ያሳዝናል,በቃል,ኣላምረውም,በኮን,ሃላፊው,ንጉሱ,ጥላሁ,የግድያ,ማስፈራሪያ,እንደደረሰበት,ታውቀዋል,የኣብይ,ኣህመድ,መንግስት,ፍጹም,ኣፋኝነት,ተሸጋግረዋል,ያየሰው,የሸዋ,,,,,,,,,,,,,,
132,መጋኛ,ይምታው,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,እያየን,ብዙ,ነገሮች,ተቀይረዋል,መልካም,አዲስ,አመት,ፍጼ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,ጉዳዩ,ሙስና,እያንዳንዱ,ሙስና,ይጠይቃል,ማለት,አይደለም,ባንተ,ስላልደረሰ,የለም,አይባልም,,,,,,,,,,,,,,,,,,,,,,,,,
135,ትራምፕን,ጥብጥቢ,የተጫወተበት,የለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,የወላይታ,ሊቃውንት,አክቲቪስት,ነን,ባዮች,ከህወሀት,የሚያደርጉትን,ግኑኝነት,ባልደግፈውም,አልቃወምም,ምክኒያቱም,ዋስትና,ፍለጋ,ሴጣን,ሌሄድ,ይችላልና,,,,,,,,,,,,,,,,,,,,
137,ብልጽግና,ፓርቲ,አዲስ,ፓርቲ,የኢህአዴግ,ውህድ,አይደለም,ኦቦ,በቀለ,ገርባ,ኤም,ኤን,የሰጡት,አስተያየት,,,,,,,,,,,,,,,,,,,,,,
138,ቤሄሩን,ስደግፍ,ሌላዉን,ጥሎ,አይደለም,ሁሉን,ባንድ,ማየት,ከቻለ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,
139,“ጉራጌን,ስትፍቀው,ብትውል,ጠንካራና,ታታሪ,ኢትዮጵያዊ,የሚወጣው”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,በኛ,አካል,ይጣራል,የንተ,መደሰት,እንድንጠራጠር,አርጎናል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,ነጻ,ለመሆን,መጀመርያ,የነጻነት,ትርጉምን,መረዳት,ወሳኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,ብዙ,ግዜ,ቢለመኑም,እምቢ,ከወረድኩም,እግዜር,ተገልጦ,ውረድ,ሲለኝ,አሉ,ቀን,ቆጣቸው,ተደርምሶ,አባ,ይጎዱና,በቃሬዛ,ህክምና,እየተወሰዱ,ብዙ,ሲወተውቷቸው,አባት,በጆሯቸው,ጠጋ,ብለው,"""አሁንስ",እግዜርን,በደምብ,"ሰሙት""",አሏቸው,,,,,,,
143,ቆይ,ወንዶች,ለበአል,ምንድነው,የሚለብሱት,አቦ,አስቀናችሁኝ,እኔም,ሀበሻ,ቀሚስ,ልግዛ,እንዴ,,,,,,,,,,,,,,,,,,,,,,,,
144,በትክክል,ለአዲስአበቤዎች,የቆመ,ፖርቲ,ባልደራስ,ለእውነተኛ,ዲሞክራሲ,ድል,ለዲሞክራሲ,ድል,ለኢትዮጵያ,,,,,,,,,,,,,,,,,,,,,,,,,
145,በኤርትራ,ጉዳይ,በጠበጣችሁኝ,እንደቀልድ,ዩኒቨርስቲ,የዘጋ,መንግስት,አልጋወራሹ,ተማሪ,እስኪጫረስ,ነውንዴ,የሚጠብቀው,ትምህርቱ,ከደበራቸው,እነሱም,ይረፉ,እስቲ,,,,,,,,,,,,,,,,,,,
146,"""ህዝቡን",ዲሞክራሲ,እናለማምደው,"""",ከማለት,ቅድሚያ,መለማመድ,አለባቸውይህ,እነሱንም,ነጻ,"ያወጣቸው""",,,,,,,,,,,,,,,,,,,,,,,,,
147,ቱ,በሉ,የመራራ,ፓርቲ,በከበቡሽ,ካልተዋጠ,የመራራ,ፓርቲ,"""ልጥ""",መዋጡ,ኧረ,ጀዌ,ከበቡሽ,ፓርቲዬን,ዋጠው,ቢለን,መስሚያዬ,ወይኔ,መራራ,ስሜ,መራራ,,,,,,,,,,,,,,,
148,ትንሽም,ሃሳብን,በነጻነት,የመግለጽ,መብት,ሲከበር,ማ,እያየን,ስንቱ,የነጻነት,ታጋይ,ግማሽ,እብድ,ግማሽ,ዘረኛ,እየታዘብን,,,,,,,,,,,,,,,,,,,,
149,ግልጽ,ያልሆነው,የብሄር,መብትን,በሩሲያ,አብዬት,ያነሳው,ስታሊን,ተነስቷል,የመብት,ጉዳይ,በወቅቱ,ለአብዮቱ,ድጋፍ,የማግፕት,በሗላ,እታሊን,ገዳይ,ሆነግልጽ,ውይይቱ,ጠያቂው,ማድመጥ,ቢቸግረውም,አንዳንዴ,,,,,,,,,,,,
150,እኮ,እኔው,ኧረ,ቆርጦኝ,ግን,ለመቀየም,በቂ,ምክንያት,አለኝ,ብለህ,ታምናለህ,,,,,,,,,,,,,,,,,,,,,,,,,
151,ትግራይና,ህወሀት,ለያይቶ,ማየቱ,ይሻላል,ደሞ,ይሄንን,ጉዳይ,ክልሉን,ለማጥቃት,መስማማት,እንዳለ,አለመስማማት,ቀጣዩ,ምርጫ,ሚፈታው,ጉዳይ,ክልሉን,ለመጉዳትና,ህዝቡን,ለማሳቀቅ,የሚደረግ,ስራ,ግን,መቆም,,,,,,,,,,,
152,ይቅርታ,መቀሌ,ያለክ,መስሎኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,አንተን,ቤተሰቦችሁ,ወደቃሌቲ,ማረሚያ,ቤት,ያስገባህ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,በጎች,በሚዘረፉበት,አገር,አንፎጋገር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,አገሬ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,መረጃ,ለመንጋው,የመጀመሪያውን,የሻሪያ,ፍርድ,ቤት,በአዋጅ,ያቋቋሙት,ቀዳማዊ,ሀይለ,ስላሴ,"ናቸው""",መረጃውን,ጉልጉሎ,ያወጣል,አቻም,,,,,,,,,,,,,,,,,,,,
157,ከምርጫ,በፊት,ልክ,የማይታሰብ,ነውእንበልና,የነጃዎር,ፖርቲ,መንግስት,ለመመስረት,ወንበሮች,ካጠሩት,እንደአሁኑ,ተንከትክቶ,ከሳቀ,እናየለን,,,,,,,,,,,,,,,,,,,,,
158,አይ,ሳሙኤል,በቃ,የምትበላውን,መፖሰት,አስተማርክብን,ጠርገው,የሚበሉት,መጡ,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,ለማያውቁ,ሰወች,እስልምና,ይመስላቸዋል,በጭራሽ,የለውም,ሰይጣናዊ,ዛር,አለያም,አዩ,ጭፋ,አታላይ,,,,,,,,,,,,,,,,,,,,,,,,
160,"""እኔ",ሶሻል,ሚዲያም,ሚዲያ,ተቻኩዬ,የምወጣ,የምናገር,አይደለሁም,ለገና,በአል,መልእክት,ሳስተላልፍ,ሙስሊሞቹ,ያንተን,መግለጫ,ይጠብቃሉ,ተብዬ,ተገፋፍቼ,መግለጫ,የሰጠሁት,"""",አቶ,ተመስገን,ጥሩነህ,በአፋር,ከተናገሩት,,,,,,,,,,
161,ሰላምና,ፍትህ,ለሀገር,ልማት,ለግለሰብም,ወሳኝ,ነውመንግስት,ለዲሞክራስ,የሆኑትንና,ዲሞክራሲን,ወልደውና,ደግፉው,በህይወታቸው,ያመጡትን,የያዙትን,ያቀኑትን,የትግራየኦሮሞና,የሲዳማ,በተክንክ,በታትክ,ጠርንፎ,ልማት,ከንቱ,,,,,,,,,,,,,
162,አማርኛ,በጠገዴ,ከታዳጊዎቹ,ግድያ,በተያያዘ,የተጠረጠሩ,ተይዘዋል,ክትትሉ,ቀጥሏል,የወረዳው,ፖሊስ,,,,,,,,,,,,,,,,,,,,,,,,,
163,የወቅታዊ,ደረጃ,ደረጃ,እርምጃ,ዶሎፊን,ባልተለመደ,ቋንቋ,እንዲጽፉ,የሚያደርግልዎትን,ቪዲዮ,አይወርዱ,ሃጎስ,ዮጋ,ለትርጉም,የማይሰጥ,,,,,,,,,,,,,,,,,,,,,
164,ኮምቦልቻ,የሞጣ,ሙስሊሞችን,ጉዳይ,አስመልክቶ,በኮምቦልቻ,ታላቅ,ሰላማዊ,ሰልፍ,እየተካሄደ,ይገኛል,,,,,,,,,,,,,,,,,,,,,,,,,
165,ዛሬ,አርማጭሆ,ህጻን,የታገተባቸው,ቤተሰቦች,እንደነገሩኝ,ከለሊት,ጀምረው,ለመንግስት,ስልክ,ቢደውሉም,እስካሁን,አንድም,የመንግስት,የጸጥታ,አካል,አልደረሰላቸውም,,,,,,,,,,,,,,,,,,,
166,ያልተረጋጋች,ሀገር,ምርጫ,አያስፈልጋትም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,እግዚአብሄር,ኢትዬጵያንና,ህዝቦቿን,ይባርክከጠባቦችና,ከአክራሪዎች,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,አሜን,በረከታቸው,ይድረሰን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,ኑ,ሰፈር,እቺን,አስገራሚ,መኪና,ወ,ቤት,ላሳያችሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,ከተባለማ,የብሄር,ፌደራሊዝምን,ማጥፋት,ያሬድ,ያለውን,ህገ,መንግስት,በማክበር,ረገድ,የአማራን,ክልል,የሚያክል,የለም,ለማለት,ግን,ዘነዘናውን,የዞ,የሚነሳው,በአማራው,,,,,,,,,,,,,,,,
171,ውይ,በፈጣሪ,የእለቱም,ትዝ,ካለሽ,በቂ,ልደት,ምናምን,ብዙም,አይደለሁም,ኧረ,,,,,,,,,,,,,,,,,,,,,,,,,
172,አደረሰህ,ከነመላው,ቤተሰብህ,እሴኬው,ውድ,የኢትዬጲያ,ልጅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,ያሉትም,ያው,ባክህ,ተቀየረ,መሪው,ያለውን,አሜን,የሚቀጥል,ካድሬ,መሪው,ደግሞ,"""ከእኔ","አዋቂ""",የሚል,ቱልቱላ,,,,,,,,,,,,,,,,,,,,,
174,"""ወይኔ",ቁርጭምጭሚቱ,ሲያምር,"በጌታ""",የምትል,ልብ,አድርቅ,ትጥፋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"""በምን",ይገለጻል,የትውልዴ,አበሳ,ከመንበርከክ,ብዛት,መራመድ,የረሳ,ያልፋል,ተለጉሞ,ያልፋል,ተከርችሞ,የጉልበቱን,ኮቴ,ምድር,"አትሞ""",በስ,,,,,,,,,,,,,,,,,,,
176,ይሄ,ከሀረር,ልጅ,አይጠበቅም,እንሂድ,ያለውን,በደስታ,የምንወስደው,እቅፍ,ድግፍ,አድርገን,,,,,,,,,,,,,,,,,,,,,,,,,
177,ባክሽ,ፒፕሉ,ሲያሽቋልጥ,ባለፈውሳምንት,ፍትህ,ለቀይ,ቀለም,እሲኪያስብል,ቀይ,ለብሶ,ህዝቤ,ሶሻል,ሚዲያውን,አጨናነቀው,ደሞ,ይሄ,ምነው,ሸዋ,,,,,,,,,,,,,,,,,,
178,ፍትህ,በሌለበት,ሀገር,ደሞክራሲ,ማለት,ህዝብን,መዋሸት,ከቀበሌ,ሊቀመንበር,ምንስቴር,አመራር,ቅናተኛና,ቅመኛ,ፍትህ,ለስዳማ,ምሁራን,ሙሉ,ያለጥፋታቸው,ለታሰሩት,,,,,,,,,,,,,,,,,
179,ደደቡ,አረፋው,የኢትዮጵያው,ጠሚ,አብዪ,ከኤርትራው,ኣያቶላህ,ኢሰያስ,የወሰደው,ምክር,እየተጋለጠ,ጀዝባና,አረፋ,አብዪ,የአለም,ማሰብን,ያታለለ,መስሎታል,,,,,,,,,,,,,,,,,,
180,ኤክሳይስዝ,ታክስኤክሳይዝስታክስ,ማለት,ነውአማርኛውን,በወጉ,ለማይናገር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,እንደዚ,አይነት,ተረት,ተረት,ኣሁን,ኣለ,እንዴ,በኢትዮጵያ,ያሳፍራል,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,ሰላም,ይብዛልን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,የብዙ,ነገሮችን,ሀቅ,እንጠብቅ,እናውቅ,ግን,የቸገረን,የአላህን,ሀቅ,አለመጠበቃችንና,አለማወቃችን,,,,,,,,,,,,,,,,,,,,,,,,,
184,ኢትዮጵያዬ,ያበራችበት,ቀን,ደጋጓቹ,ጸጋ,ዘአብ,እግዚሀርያ,የወንጌል,ገበሬ,ጻድቅ,ንጹህ,የጠራ,የተፈተነ,ተጋድሎው,ያማረ,ፍሬ,ለአለም,ያበረከቱበት,ልዩ,ቀን,,,,,,,,,,,,,,,,
185,የመኪና,አደጋን,ለመከላከል,አዲስ,እይታና,አቀራረብ,ያስፈልገናል,የመኪና,አደጋ,ዜጎቻችንን,እየበላ,ዛሬ,በደህና,ከቤታችን,ወጠን,በጤና,ስለመመለሳችን,አብዝተን,የምንጨነቅበት,,,,,,,,,,,,,,,,,
186,ወንድሞች,ሆይ,እውነተኛ,ጭምትነት,ያለበትን,ጽድቅ,ንጹህ,ፍቅር,ያለበትን,መልካም,ወሬ,ያለበትን,በጎነ,,,,,,,,,,,,,,,,,,,,,,,
187,ትዊተር,ላይክና,ሪትዊትን,ገንዘብ,በመቀየር,የካምፔይናችን,ተሳታፊ,ካልጠየቅን,ሁኔታው,አባሆይ,ጋሪያን,የመግፋት,እየከበደ,,,,,,,,,,,,,,,,,,,,,,,
188,የሰው,ልጅ,የመስከንን,ጥቅም,ከቡና,መማር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,ሀገራችን,መብቃቶ,ያሰደሰታል,እግዚአብሄር,ይመሰገን,አሜን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,ምክትል,ከንቲባ,ታከለ,ኡማ,በቢሮዎችና,ማዘጋጃ,ቤት,ስር,ተቋማትን,ተጠሪነት,እያዞሩ,የአለም,ባንክና,የከተማ,ልማትና,ቤቶች,ሚኒስቴር,ድርጊቱን,ተቃውመዋል,,,,,,,,,,,,,,,,,
191,በሊቢያ,በጦር,ማሰልጠኛ,ተቋም,በደረሰ,ጥቃት,ሰዎች,ተገደሉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,ድርጅቱ,ከተቋቋመው,አላማ,ውጪ,እየተንቀሳቀሰ,የሚል,ዜና,እንዳንሰማ,እኝህ,የምያክል,ጉመት,ፖለቲከኛና,የኢትዮጵያዊያን,ተወዳጅ,ከነፍሰበላው,ጃዎር,ይመሰጥራልበነፍስ,ማጥፉት,ሴራ,ማለት,አዋሽ,ባንክ,ተበላ,,,,,,,,,,,,,
193,የሚገርመኝ,ኣቢ,ንጹህ,ሰብኣዊና,ደሞክራስያዊ,የሚናገረውታድያ,ለኢሳይያስ,ምኑን,ወዶለት,ያክል,ፍቅርን,ኣክብሮት,የሚያሳየውኢሳይያስኮ,ደሞክራሲ,የማይፈልግ,ኣምባገነን,ጨቋኝ,መሪ,,,,,,,,,,,,,,,,,,
194,የአማራ,መገናኛ,ብዙሃን,ዛሬ,አክሱም,ማለት,አገውኛ,ትርጉሙም,ውሃ,ሹም,ማለት,አሉ,"""አማራ",መገናኛ,"ብዙሃን""",ማለት,ጉራጊኛ,ትርጉሙም,አይነት,በያይነቱ,ማለት,,,,,,,,,,,,,,,
195,ለመጀመሪያ,ግዜ,የሚመስል,ዛሬ,አየሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,ትለያለህ,እኮ,እግዚአብሄር,አንተን,የኢትዮጵያ,ጠቅላይ,ሚኒስትር,ያርግልኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,የመጀመሪያ,ትግል,ሲጠንቀቅ,በሰላም,ቤቱ,የገባ,“ቄሮ”,የሚባለው,በምክንያት,ዛሬ,በምትነግሰው,አክሱም,ጺዮን,ማሪያም,ክብረበአል,እየጨፈረ,ታቦት,ያስገባ,ደጉና,ሃገሩን,የሚወድ,“ቄሮ”,እንዳለ,ለአለም,አስመስክሯል,,,,,,,,,,,
198,ኤችአይቪ,በኢትዮጵያ,ክልሎች,ውጪ,በወረርሽኝ,ደረጃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,የገዛ,ሃገሩን,ጠላት,የሚያጠቃን,መደዴ,ጀግና,ሲያንቆለጳጵስ,እየዋለ,"""የ",ሉአላዊነት,"ይነካል""",ሊመጻደቅ,ይዳዳዋል,ስለሃገርህ,ሉአላዊነት,አንድነት,እኩል,በተቆረቆርክ,,,,,,,,,,,,,,,,,,
200,በውጭ,የሀበሻ,ልጆች,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,ስላም,ፈላጊ,አሸርጋጅ,ንግዱን,የሚያቆምህ,የለ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,ዘገዩ,ጋሼ,ሃሃሃ,ማድረጉ,ይቅርና,ባለማቃጠል,ከተባበራችሁን,በቂያችን,በነገራችን,እናመሰግናለን,ሙስሊሙን,ጠንካሮች,ስላደረጋችሁን,,,,,,,,,,,,,,,,,,,,,,,
203,ከዩንቨርስቲዎቻችን,የጀመርናቸው,ዎርክሾፖችና,ዌብናሮችን,ተባብረን,ብናጠናክራቸው,ተጨባጭ,ውጤት,በእምርታ,እንቀዳጃለን,,,,,,,,,,,,,,,,,,,,,,,,,,
204,የእምዬ,ጣይቱዬን,የምድሪቷን,አፈር,የማላስነካ,የአሉላ,መንፈስ,የሰረጸኝ,ዘራፍ,የምል,ለሀገሬ,ልጅ,የገብርዬ,የባልቻ,ልጂት,የኔ,ወግድ,ነጫጭባ,እትትትትት,እንዳይሉ,ኖችዬ,,,,,,,,,,,,,,,
205,እንደሱማ,እናንተም,ቦታ,ላይኖራችሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,ለሶስተኛው,የአለም,ጦርነት,እራስሽን,አዘጋጅ,አልሰማሁም,እንዳትይ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,በዚ,ዘመን,ሰዉ,ከገንክ,ሚቆመዉ,ለፎቶ,ቢቻ,ነዉ,ቢገኝም,ከጎንክ,ሚቆመዉም,ከስንት,ነዉ,,,,,,,,,,,,,,,,,,,,,,,
208,የግል,ኖሮ,ግን,ተደራድረው,በሚያዋጣቸው,ዋጋ,ይሸጡ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,እግዚአብሄር,ይስጥልን,መልካም,በአል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,በሙስሊሙ,ጉዳይ,የአብይ,አህመድ,አቋም,ከቀጠለ,እመኑኝ,ወያኔ,የገባችበት,ቅርቃር,መግባቱ,የማይቀር,,,,,,,,,,,,,,,,,,,,,,,,
211,ታከለ,ኡማ,የአዲስ,አበባ,መሬትን,በራሳቸው,ፍቃድ,ከቦታው,እየተገኙ,የእጅ,ስልካቸውን,ለባለ,ሀብቶች,በመስጠት,ችግር,ሲፈጠር,ከጥታ,ለሳቸው,እንዲደወል,በማድረግ,እየሰሩ,ብዙ,አሳማኝ,መረጃዎች,ይሰማሉ,,,,,,,,,,,
212,"""መደመር",የተንፈራጠጠ,ሀሳብ,"""",ፕሮፌሰር,መስፍን,ወልደማርያም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,በመሆኑም,በአጭሩ,የተጠቀሰው,የብክነት,አድራሻ,ማለትም,ከቆጣሪ,ንባብ,ሳይንትፊክ,የብክነት,መለያ,ቢኖሩም,በዋናነት,የሚጠቀሱትበከተሞች,ውሰጥ,ለዉሰጥ,በሚዘረጉ,የማይታይ,የውሀ,ብክነቶች,ይጠቀሳሉ,,,,,,,,,,,,,,,
214,የአባቷ,አመሰግናለሁ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,ደስ,አለዎት,ውድ,ጠቅላይ,ሚኒስትሪያችን,እግዚአብሄር,በመገኘቱ,ይባርክዎት,ነገዎትን,በብርሃኑ,ያብራው,በሰለሞን,ጥበብ,ይባርክዎት,አሜን,,,,,,,,,,,,,,,,,,,,,
216,ዉድ,ምንያህል,በሀላ,የስጦታዉን,አገልግሎት,ነዉ,የሚጠቀሙት,ግን,የዛሬዉን,ስጦታ,ከጨረሱ,ከገዙት,የጥቅል,አገልግሎት,መጠቀም,ይቀጥላሉ,እናመሰግናለን,,,,,,,,,,,,,,,,,,,
